"","long","lat","group","order","region","subregion","IS","DS","TS"
"13233",-82.4830017089844,27.9087753295898,318,13233,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13234",-82.4772720336914,27.8686676025391,318,13234,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13235",-82.4830017089844,27.8514785766602,318,13235,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13236",-82.4944610595703,27.8400192260742,318,13236,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13237",-82.5116500854492,27.8457489013672,318,13237,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13238",-82.5231094360352,27.8514785766602,318,13238,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13239",-82.5402984619141,27.874397277832,318,13239,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13240",-82.5402984619141,27.8973159790039,318,13240,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13241",-82.5402984619141,27.9316940307617,318,13241,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13242",-82.5402984619141,27.9603404998779,318,13242,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13243",-82.5632171630859,27.9775295257568,318,13243,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13244",-82.6033248901367,27.9889888763428,318,13244,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13245",-82.6205139160156,28.006175994873,318,13245,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13246",-82.6377029418945,28.017635345459,318,13246,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13247",-82.6548919677734,28.0119075775146,318,13247,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13248",-82.6548919677734,28.1666049957275,318,13248,"florida","hillsborough",-0.0437452675071035,-0.544047105682906,-0.293896186595005
"13271",-80.6724548339844,27.553539276123,320,13271,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13272",-80.7698593139648,27.5592708587646,320,13272,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13273",-80.7755966186523,27.6394844055176,320,13273,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13274",-80.8672637939453,27.6394844055176,320,13274,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13275",-80.8672637939453,27.7196979522705,320,13275,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13276",-80.8844528198242,27.7254276275635,320,13276,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13277",-80.8787231445312,27.8056411743164,320,13277,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13278",-80.8729934692383,27.8113708496094,320,13278,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13279",-80.5120315551758,27.8056411743164,320,13279,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13280",-80.477653503418,27.8514785766602,320,13280,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13281",-80.4432754516602,27.7941818237305,320,13281,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13282",-80.4146270751953,27.7196979522705,320,13282,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13283",-80.3802490234375,27.6509437561035,320,13283,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13284",-80.3573303222656,27.6108360290527,320,13284,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13285",-80.3344116210938,27.5478115081787,320,13285,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13286",-80.6724548339844,27.553539276123,320,13286,"florida","indian river",-0.923628625612645,0.286541383150405,-0.31854362123112
"13389",-81.6350326538086,29.2552242279053,324,13389,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13390",-81.6178359985352,29.2151165008545,324,13390,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13391",-81.6006546020508,29.2036590576172,324,13391,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13392",-81.5949249267578,29.1979274749756,324,13392,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13393",-81.5719985961914,29.1979274749756,324,13393,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13394",-81.5605392456055,29.1864700317383,324,13394,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13395",-81.5490875244141,29.1750087738037,324,13395,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13396",-81.5204315185547,29.1463642120361,324,13396,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13397",-81.4860534667969,29.0947952270508,324,13397,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13398",-81.4746017456055,29.0833377838135,324,13398,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13399",-81.4631423950195,29.0833377838135,324,13399,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13400",-81.4459457397461,29.0604190826416,324,13400,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13401",-81.4344940185547,29.0375003814697,324,13401,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13402",-81.4058456420898,29.0145816802979,324,13402,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13403",-81.3657379150391,29.0088520050049,324,13403,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13404",-81.3542709350586,28.9572868347168,324,13404,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13405",-81.3485488891602,28.9229106903076,324,13405,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13406",-81.3370895385742,28.911449432373,324,13406,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13407",-81.3428192138672,28.859884262085,324,13407,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13408",-81.3657379150391,28.8426971435547,324,13408,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13409",-81.3886566162109,28.8312358856201,324,13409,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13410",-81.3943862915039,28.8140468597412,324,13410,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13411",-81.3943862915039,28.7739410400391,324,13411,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13412",-81.6350326538086,28.7739410400391,324,13412,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13413",-81.6407623291016,28.6650772094727,324,13413,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13414",-81.6121063232422,28.6421604156494,324,13414,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13415",-81.6006546020508,28.6192417144775,324,13415,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13416",-81.6178359985352,28.5905952453613,324,13416,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13417",-81.6407623291016,28.5504856109619,324,13417,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13418",-81.6407623291016,28.338493347168,324,13418,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13419",-81.7897262573242,28.3442230224609,324,13419,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13420",-81.7954559326172,28.3499526977539,324,13420,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13421",-81.8642120361328,28.3556804656982,324,13421,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13422",-81.8642120361328,28.338493347168,324,13422,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13423",-81.9501495361328,28.338493347168,324,13423,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13424",-81.9444198608398,28.9515571594238,324,13424,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13425",-81.6636734008789,28.9458293914795,324,13425,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13426",-81.6579437255859,28.9515571594238,324,13426,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13427",-81.652214050293,29.0432319641113,324,13427,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13428",-81.6407623291016,29.0432319641113,324,13428,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13429",-81.6350326538086,29.2552242279053,324,13429,"florida","lake",-0.914227093497608,-0.174717467631151,-0.544472280564379
"13431",-82.0819320678711,26.7628574371338,325,13431,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13432",-81.5719985961914,26.7628574371338,325,13432,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13433",-81.5719985961914,26.5107574462891,325,13433,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13434",-81.5719985961914,26.4305419921875,325,13434,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13435",-81.6694030761719,26.4248142242432,325,13435,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13436",-81.6694030761719,26.3159523010254,325,13436,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13437",-81.8183746337891,26.3159523010254,325,13437,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13438",-81.8183746337891,26.3331394195557,325,13438,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13439",-81.8527450561523,26.3274116516113,325,13439,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13440",-81.8527450561523,26.3732471466064,325,13440,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13441",-81.8527450561523,26.3961658477783,325,13441,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13442",-81.8756713867188,26.4133548736572,325,13442,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13443",-81.8756713867188,26.4305419921875,325,13443,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13444",-81.8756713867188,26.4534606933594,325,13444,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13445",-81.8871307373047,26.4534606933594,325,13445,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13446",-81.9157791137695,26.4420013427734,325,13446,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13447",-81.9329605102539,26.447732925415,325,13447,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13448",-81.9673461914062,26.4878387451172,325,13448,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13449",-81.9902572631836,26.4878387451172,325,13449,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13450",-82.007453918457,26.5107574462891,325,13450,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13451",-82.007453918457,26.522216796875,325,13451,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13452",-81.9845275878906,26.5394058227539,325,13452,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13453",-81.9902572631836,26.5508651733398,325,13453,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13454",-82.0189056396484,26.5508651733398,325,13454,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13455",-82.0475616455078,26.5508651733398,325,13455,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13456",-82.0590133666992,26.5623245239258,325,13456,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13457",-82.0647430419922,26.585241317749,325,13457,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13458",-82.0647430419922,26.6253490447998,325,13458,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13459",-82.0762023925781,26.648265838623,325,13459,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13460",-82.0933990478516,26.6654567718506,325,13460,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13461",-82.09912109375,26.6883735656738,325,13461,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13462",-82.0933990478516,26.7342109680176,325,13462,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13463",-82.0819320678711,26.7628574371338,325,13463,"florida","lee",-0.0999200989896167,-0.0612401802760648,-0.0805801396328408
"13465",-84.087287902832,30.6761589050293,326,13465,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13466",-84.0128021240234,30.670431137085,326,13466,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13467",-84.0070724487305,30.6131362915039,326,13467,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13468",-83.9612350463867,30.5501117706299,326,13468,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13469",-83.9841537475586,30.5157318115234,326,13469,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13470",-84.0070724487305,30.5157318115234,326,13470,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13471",-84.0299835205078,30.527193069458,326,13471,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13472",-84.0299835205078,30.4469795227051,326,13472,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13473",-84.0700988769531,30.4412479400635,326,13473,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13474",-84.0758209228516,30.275089263916,326,13474,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13475",-84.2477111816406,30.275089263916,326,13475,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13476",-84.2477111816406,30.3094673156738,326,13476,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13477",-84.7175445556641,30.3037395477295,326,13477,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13478",-84.7118072509766,30.3266544342041,326,13478,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13479",-84.6946182250977,30.3553047180176,326,13479,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13480",-84.6717071533203,30.3724918365479,326,13480,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13481",-84.6602401733398,30.3954105377197,326,13481,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13482",-84.6373291015625,30.4011421203613,326,13482,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13483",-84.6029510498047,30.4125995635986,326,13483,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13484",-84.545654296875,30.4412479400635,326,13484,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13485",-84.4482498168945,30.4584369659424,326,13485,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13486",-84.4081420898438,30.4870853424072,326,13486,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13487",-84.3909530639648,30.5329189300537,326,13487,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13488",-84.3737640380859,30.5672988891602,326,13488,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13489",-84.3623046875,30.590217590332,326,13489,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13490",-84.3221969604492,30.6131362915039,326,13490,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13491",-84.3050079345703,30.6417827606201,326,13491,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13492",-84.3107452392578,30.6876201629639,326,13492,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13493",-84.087287902832,30.6761589050293,326,13493,"florida","leon",0.873296938567886,-0.991787815502779,-0.0592454384674466
"13644",-82.2137145996094,27.1983070373535,330,13644,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13645",-82.2710113525391,27.2097663879395,330,13645,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13646",-82.276741027832,27.3816528320312,330,13646,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13647",-82.4314346313477,27.3816528320312,330,13647,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13648",-82.4371643066406,27.3873825073242,330,13648,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13649",-82.5632171630859,27.3873825073242,330,13649,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13650",-82.5689468383789,27.4103012084961,330,13650,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13651",-82.6033248901367,27.433219909668,330,13651,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13652",-82.6262435913086,27.4504070281982,330,13652,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13653",-82.6720733642578,27.4618663787842,330,13653,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13654",-82.6778106689453,27.4733257293701,330,13654,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13655",-82.6663513183594,27.5134334564209,330,13655,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13656",-82.6606216430664,27.5306224822998,330,13656,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13657",-82.6548919677734,27.5306224822998,330,13657,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13658",-82.6319732666016,27.5306224822998,330,13658,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13659",-82.5861358642578,27.5248928070068,330,13659,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13660",-82.5804061889648,27.5363521575928,330,13660,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13661",-82.5861358642578,27.5764579772949,330,13661,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13662",-82.5918655395508,27.5821895599365,330,13662,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13663",-82.5975952148438,27.5936470031738,330,13663,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13664",-82.5918655395508,27.6051063537598,330,13664,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13665",-82.5689468383789,27.6222953796387,330,13665,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13666",-82.5632171630859,27.6452121734619,330,13666,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13667",-82.0590133666992,27.6452121734619,330,13667,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13668",-82.0590133666992,27.3358173370361,330,13668,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13669",-82.0590133666992,27.2498722076416,330,13669,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13670",-82.1564178466797,27.2441425323486,330,13670,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13671",-82.1564178466797,27.2040348052979,330,13671,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13672",-82.2137145996094,27.1983070373535,330,13672,"florida","manatee",0.127832785922045,0.524354365518444,0.326093575720245
"13674",-81.6636734008789,29.3297100067139,331,13674,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13675",-81.6751327514648,29.3239803314209,331,13675,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13676",-81.6751327514648,29.306791305542,331,13676,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13677",-81.646484375,29.2838726043701,331,13677,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13678",-81.6350326538086,29.2552242279053,331,13678,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13679",-81.6407623291016,29.0432319641113,331,13679,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13680",-81.652214050293,29.0432319641113,331,13680,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13681",-81.6579437255859,28.9515571594238,331,13681,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13682",-81.6636734008789,28.9458293914795,331,13682,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13683",-81.9444198608398,28.9515571594238,331,13683,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13684",-82.2939300537109,28.9515571594238,331,13684,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13685",-82.3225784301758,28.9744758605957,331,13685,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13686",-82.4257049560547,29.0145816802979,331,13686,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13687",-82.4658126831055,29.0432319641113,331,13687,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13688",-82.5059280395508,29.0489616394043,331,13688,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13689",-82.5231094360352,29.0432319641113,331,13689,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13690",-82.5231094360352,29.2151165008545,331,13690,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13691",-82.4085235595703,29.2208461761475,331,13691,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13692",-82.4085235595703,29.4786796569824,331,13692,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13693",-82.2137145996094,29.4786796569824,331,13693,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13694",-82.1907958984375,29.4672183990479,331,13694,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13695",-82.1907958984375,29.4557609558105,331,13695,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13696",-82.2022552490234,29.4614887237549,331,13696,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13697",-82.2137145996094,29.4500312805176,331,13697,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13698",-82.1965255737305,29.4213809967041,331,13698,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13699",-82.1736068725586,29.4213809967041,331,13699,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13700",-82.1277694702148,29.4328422546387,331,13700,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13701",-82.104850769043,29.4328422546387,331,13701,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13702",-82.0876617431641,29.4213809967041,331,13702,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13703",-82.0762023925781,29.4328422546387,331,13703,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13704",-82.0475616455078,29.444299697876,331,13704,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13705",-82.0475616455078,29.4557609558105,331,13705,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13706",-82.0303649902344,29.4672183990479,331,13706,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13707",-82.0189056396484,29.4958686828613,331,13707,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13708",-81.835563659668,29.5130558013916,331,13708,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13709",-81.835563659668,29.4786796569824,331,13709,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13710",-81.7839965820312,29.4786796569824,331,13710,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13711",-81.7839965820312,29.4213809967041,331,13711,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13712",-81.7496185302734,29.4213809967041,331,13712,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13713",-81.7496185302734,29.364086151123,331,13713,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13714",-81.6808700561523,29.364086151123,331,13714,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13715",-81.6579437255859,29.3411674499512,331,13715,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13716",-81.6636734008789,29.3297100067139,331,13716,"florida","marion",-0.493155987146131,0.785974247628544,0.146409130241207
"13718",-80.2140884399414,27.2556018829346,332,13718,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13719",-80.196907043457,27.1983070373535,332,13719,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13720",-80.2083587646484,27.1696586608887,332,13720,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13721",-80.2083587646484,27.1524696350098,332,13721,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13722",-80.1797103881836,27.1410102844238,332,13722,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13723",-80.1510696411133,27.1352806091309,332,13723,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13724",-80.1338729858398,27.1180934906006,332,13724,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13725",-80.1166915893555,27.0779857635498,332,13725,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13726",-80.0937728881836,27.0149612426758,332,13726,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13727",-80.0823059082031,26.9576644897461,332,13727,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13728",-80.1510696411133,26.9576644897461,332,13728,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13729",-80.1510696411133,26.9462051391602,332,13729,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13730",-80.6094360351562,26.9462051391602,332,13730,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13731",-80.6151580810547,26.969123840332,332,13731,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13732",-80.6266174316406,27.0092296600342,332,13732,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13733",-80.6552658081055,27.0550670623779,332,13733,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13734",-80.649543762207,27.0779857635498,332,13734,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13735",-80.6552658081055,27.100902557373,332,13735,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13736",-80.6781845092773,27.1352806091309,332,13736,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13737",-80.6724548339844,27.2040348052979,332,13737,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13738",-80.28857421875,27.2040348052979,332,13738,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13739",-80.28857421875,27.2556018829346,332,13739,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13740",-80.2140884399414,27.2556018829346,332,13740,"florida","martin",-0.293832021371648,0.825136242491042,0.265652110559697
"13742",-81.382926940918,25.8002891540527,333,13742,"florida","monroe",-0.102814548327062,-1.28805192685043,-0.695433237588744
"13743",-80.8901824951172,25.7945594787598,333,13743,"florida","monroe",-0.102814548327062,-1.28805192685043,-0.695433237588744
"13744",-80.8959121704102,25.1814956665039,333,13744,"florida","monroe",-0.102814548327062,-1.28805192685043,-0.695433237588744
"13745",-80.9474716186523,25.1471176147461,333,13745,"florida","monroe",-0.102814548327062,-1.28805192685043,-0.695433237588744
